precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Growth Rate (1/hr),CTR [mol/h],D-glucose consumed [cmol],OD [-],base volume [ml],citrate [mmol/L],pyruvate [mmol/L],succinate [mmol/L],formate [mmol/L],lactate [mmol/L],ethanol [mmol/L],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
DDB_0280,DDB_PD_045_AMBR_R13__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT176_del_csgD]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT176,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT176_del_csgD]_[Batch]_[0h],TRUE
DDB_0281,DDB_PD_045_AMBR_R14__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT176_del_csgD]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT176,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT176_del_csgD]_[Batch]_[0h],TRUE
DDB_0282,DDB_PD_045_AMBR_R19__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT179_del_fnr]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT179,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT179_del_fnr]_[Batch]_[0h],TRUE
DDB_0283,DDB_PD_045_AMBR_R20__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT179_del_fnr]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT179,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT179_del_fnr]_[Batch]_[0h],TRUE
DDB_0284,DDB_PD_045_AMBR_R11__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT175_del_fur]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT175,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT175_del_fur]_[Batch]_[0h],TRUE
DDB_0285,DDB_PD_045_AMBR_R12__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT175_del_fur]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT175,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT175_del_fur]_[Batch]_[0h],TRUE
DDB_0286,DDB_PD_045_AMBR_R01__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT169_del_nac]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT169,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT169_del_nac]_[Batch]_[0h],TRUE
DDB_0287,DDB_PD_045_AMBR_R02__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT169_del_nac]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT169,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT169_del_nac]_[Batch]_[0h],TRUE
DDB_0288,DDB_PD_045_AMBR_R15__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT177_del_proV]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT177,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT177_del_proV]_[Batch]_[0h],TRUE
DDB_0289,DDB_PD_045_AMBR_R16__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT177_del_proV]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT177,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT177_del_proV]_[Batch]_[0h],TRUE
DDB_0290,DDB_PD_045_AMBR_R07__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT173_del_prpR]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT173,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT173_del_prpR]_[Batch]_[0h],TRUE
DDB_0291,DDB_PD_045_AMBR_R08__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT173_del_prpR]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT173,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT173_del_prpR]_[Batch]_[0h],TRUE
DDB_0292,DDB_PD_045_AMBR_R05__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT172_del_purR]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT172,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT172_del_purR]_[Batch]_[0h],TRUE
DDB_0293,DDB_PD_045_AMBR_R06__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT172_del_purR]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT172,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT172_del_purR]_[Batch]_[0h],TRUE
DDB_0294,DDB_PD_045_AMBR_R23__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT189_del_yieP]_[Batch]_[0h],1,2,11/06/2021,Escherichia coli BW25113,SDT189,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT189_del_yieP]_[Batch]_[0h],TRUE
DDB_0295,DDB_PD_045_AMBR_R24__S1_RNAseq,DDB_PD_045_AMBR,ddb_pd_045,[DDB_PD_045]_[SDT189_del_yieP]_[Batch]_[0h],2,2,11/06/2021,Escherichia coli BW25113,SDT189,DDB_BM_002,glucose(4),NH4Cl(1),O2,DDB_TM_002,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_045:[DDB_PD_045]_[SDT189_del_yieP]_[Batch]_[0h],TRUE
DDB_0297,DDB_PD_056_AMBR_R11__S03_RNAseq,DDB_PD_056_AMBR,ddb_pd_056,[DDB_PD_056]_[DDB35_child_reactor]_[Batch]_[0h],1,2,19/07/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_056:[DDB_PD_056]_[DDB35_child_reactor]_[Batch]_[0h],TRUE
DDB_0298,DDB_PD_056_AMBR_R12__S03_RNAseq,DDB_PD_056_AMBR,ddb_pd_056,[DDB_PD_056]_[DDB35_child_reactor]_[Batch]_[0h],2,2,19/07/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_056:[DDB_PD_056]_[DDB35_child_reactor]_[Batch]_[0h],TRUE
DDB_0300,DDB_PD_056_AMBR_R9__S13_RNAseq,DDB_PD_056_AMBR,ddb_pd_056,[DDB_PD_056]_[DDB35_parent_reactor]_[Fed-batch]_[20h],1,2,19/07/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,20,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_056:[DDB_PD_056]_[DDB35_parent_reactor]_[Fed-batch]_[20h],TRUE
DDB_0301,DDB_PD_056_AMBR_R10__S13_RNAseq,DDB_PD_056_AMBR,ddb_pd_056,[DDB_PD_056]_[DDB35_parent_reactor]_[Fed-batch]_[20h],2,2,19/07/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,20,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_056:[DDB_PD_056]_[DDB35_parent_reactor]_[Fed-batch]_[20h],TRUE
DDB_0302,DDB_PD_063_AMBR_R3__S03_RNAseq,DDB_PD_063_AMBR,ddb_pd_063,[DDB_PD_063]_[DDB35_WT]_[Batch]_[0h],1,2,01/09/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_063:[DDB_PD_063]_[DDB35_WT]_[Batch]_[0h],TRUE
DDB_0303,DDB_PD_063_AMBR_R4__S03_RNAseq,DDB_PD_063_AMBR,ddb_pd_063,[DDB_PD_063]_[DDB35_WT]_[Batch]_[0h],2,2,01/09/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_063:[DDB_PD_063]_[DDB35_WT]_[Batch]_[0h],TRUE
DDB_0304,DDB_PD_063_AMBR_R3__S07_RNAseq,DDB_PD_063_AMBR,ddb_pd_063,[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[5h],1,2,01/09/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,5,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_063:[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[5h],TRUE
DDB_0305,DDB_PD_063_AMBR_R4__S07_RNAseq,DDB_PD_063_AMBR,ddb_pd_063,[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[5h],2,2,01/09/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,5,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_063:[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[5h],TRUE
DDB_0306,DDB_PD_063_AMBR_R3__S11_RNAseq,DDB_PD_063_AMBR,ddb_pd_063,[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[15h],1,2,01/09/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_063:[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[15h],TRUE
DDB_0307,DDB_PD_063_AMBR_R4__S11_RNAseq,DDB_PD_063_AMBR,ddb_pd_063,[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[15h],2,2,01/09/2021,Escherichia coli BW25113,DDB35,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_063:[DDB_PD_063]_[DDB35_WT]_[Fed-batch]_[15h],TRUE
DDB_0311,DDB_PD_065_AMBR_R22__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT176_del_csgD]_[Batch]_[0h],1,2,10/09/2021,Escherichia coli BW25113,SDT176,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT176_del_csgD]_[Batch]_[0h],TRUE
DDB_0312,DDB_PD_065_AMBR_R23__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT176_del_csgD]_[Batch]_[0h],2,2,10/09/2021,Escherichia coli BW25113,SDT176,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT176_del_csgD]_[Batch]_[0h],TRUE
DDB_0313,DDB_PD_065_AMBR_R22__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT176_del_csgD]_[Fed-batch]_[15h],1,2,10/09/2021,Escherichia coli BW25113,SDT176,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT176_del_csgD]_[Fed-batch]_[15h],TRUE
DDB_0314,DDB_PD_065_AMBR_R23__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT176_del_csgD]_[Fed-batch]_[15h],2,2,10/09/2021,Escherichia coli BW25113,SDT176,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT176_del_csgD]_[Fed-batch]_[15h],TRUE
DDB_0316,DDB_PD_065_AMBR_R20__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT175_del_fur]_[Fed-batch]_[15h],1,2,10/09/2021,Escherichia coli BW25113,SDT175,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT175_del_fur]_[Fed-batch]_[15h],TRUE
DDB_0317,DDB_PD_065_AMBR_R21__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT175_del_fur]_[Fed-batch]_[15h],2,2,10/09/2021,Escherichia coli BW25113,SDT175,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT175_del_fur]_[Fed-batch]_[15h],TRUE
DDB_0320,DDB_PD_065_AMBR_R14__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT169_del_nac]_[Fed-batch]_[15h],1,2,10/09/2021,Escherichia coli BW25113,SDT169,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT169_del_nac]_[Fed-batch]_[15h],TRUE
DDB_0321,DDB_PD_065_AMBR_R15__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT169_del_nac]_[Fed-batch]_[15h],2,2,10/09/2021,Escherichia coli BW25113,SDT169,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT169_del_nac]_[Fed-batch]_[15h],TRUE
DDB_0322,DDB_PD_065_AMBR_R18__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],1,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],TRUE
DDB_0323,DDB_PD_065_AMBR_R19__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],2,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Batch]_[0h],TRUE
DDB_0324,DDB_PD_065_AMBR_R19__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],2,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],TRUE
DDB_0325,DDB_PD_065_AMBR_R18__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],1,2,10/09/2021,Escherichia coli BW25113,SDT173,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT173_del_prpR]_[Fed-batch]_[15h],TRUE
DDB_0326,DDB_PD_065_AMBR_R16__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],1,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],TRUE
DDB_0327,DDB_PD_065_AMBR_R17__S03_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],2,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,0,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Batch]_[0h],TRUE
DDB_0328,DDB_PD_065_AMBR_R16__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],1,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],TRUE
DDB_0329,DDB_PD_065_AMBR_R17__S10_RNAseq,DDB_PD_065_AMBR,ddb_pd_065,[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],2,2,10/09/2021,Escherichia coli BW25113,SDT172,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,15,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_065:[DDB_PD_065]_[SDT172_del_purR]_[Fed-batch]_[15h],TRUE
DDB_0334,DDB_PD_072_AMBR_R08__S05_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],2,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,8,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0335,DDB_PD_072_AMBR_R07__S05_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],1,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,8,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[8h],TRUE
DDB_0336,DDB_PD_072_AMBR_R08__S07_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],2,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,16,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],TRUE
DDB_0337,DDB_PD_072_AMBR_R07__S07_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],1,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,16,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[16h],TRUE
DDB_0338,DDB_PD_072_AMBR_R08__S09_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],2,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,23,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],TRUE
DDB_0339,DDB_PD_072_AMBR_R07__S09_RNAseq,DDB_PD_072_AMBR,ddb_pd_072,[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],1,2,23/09/2021,Escherichia coli HMP30,HMP3427,DDB_BM_005,glucose(4),NH4Cl(1),O2,DDB_TM_005,,30,6.5,,AMBR,23,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_072:[DDB_PD_072]_[HMP3427_ZnFeHigh]_[Fed-batch]_[23h],TRUE
DDB_0348,DDB_PD_087_AMBR_R1__S10_RNAseq,DDB_PD_087_AMBR,ddb_pd_087,[DDB_PD_087]_[SDT211_GenRed]_[Fed-batch]_[13h],1,2,17/12/2021,Escherichia coli SDT191,SDT211,DDB_BM_003,glucose(4),NH4Cl(1),O2,DDB_TM_003,,30,6.5,,AMBR,13,,,,,,,,,,,,,,,,,,,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,ddb_pd_087:[DDB_PD_087]_[SDT211_GenRed]_[Fed-batch]_[13h],TRUE
