precise_ID,sample_id,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
DDB_0410,DDB_PD_107_AMBR_R02__S5_RNAseq,7599234,4822980,109999,938066,0,0,0,0,9105,0,0,0,0,1419075,293536,6473,63.46665993,7599234,6661168,87.66,938066,12.34,DDB_PD_107_AMBR_R02__S5_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7599234,0,20-151,51,19.63552963,136.8278582,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7666599,4212785,7666599,1157656449,10509468,1048706804,9.411224297,0.0277,0.4746,0.4978,0,0
DDB_0411,DDB_PD_107_AMBR_R01__S6_RNAseq,5951710,3959804,75185,580519,0,0,0,0,10904,0,0,0,0,1082906,235380,7012,66.53220671,5951710,5371191,90.25,580519,9.75,DDB_PD_107_AMBR_R01__S6_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5951710,0,20-151,51,21.01298277,136.5754467,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6102153,3305991,6102153,921425103,6256057,812814240,11.78726981,0.0312,0.4549,0.5139,0,0
DDB_0412,DDB_PD_107_AMBR_R02__S6_RNAseq,7490438,5025926,88000,724667,0,0,0,0,13039,0,0,0,0,1330994,299803,8009,67.09789201,7490438,6765771,90.33,724667,9.67,DDB_PD_107_AMBR_R02__S6_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7490438,0,20-151,51,21.93051318,135.8125801,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7592882,4209996,7592882,1146525182,10597950,1017949704,11.21436145,0.0332,0.4548,0.512,0,0
DDB_0413,DDB_PD_107_AMBR_R01__S7_RNAseq,5838739,3782854,156795,551065,0,0,0,0,8823,0,0,0,0,1106073,226451,6678,64.78888678,5838739,5287674,90.56,551065,9.44,DDB_PD_107_AMBR_R01__S7_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5838739,0,20-151,51,23.25350247,136.5413904,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,5901239,3144050,5901239,891087089,6470037,797816997,10.46700072,0.0355,0.4481,0.5164,0,0
DDB_0414,DDB_PD_107_AMBR_R02__S7_RNAseq,7962500,5225949,138814,754034,0,0,0,0,16683,0,0,0,0,1504301,314409,8310,65.63201256,7962500,7208466,90.53,754034,9.47,DDB_PD_107_AMBR_R02__S7_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7962500,0,20-151,51,19.25723288,134.7251864,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,8155550,4681671,8155550,1231488050,13244557,1072710964,12.89310814,0.0351,0.454,0.5109,0,0
DDB_0415,DDB_PD_107_AMBR_R01__S8_RNAseq,8079458,5295645,149287,766637,0,0,0,0,18883,0,0,0,0,1522315,317658,9033,65.54455757,8079458,7312821,90.51,766637,9.49,DDB_PD_107_AMBR_R01__S8_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8079458,0,20-151,51,21.52829355,134.0606265,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,8414917,4696226,8414917,1270652467,10623399,1132593704,10.86518671,0.0381,0.4441,0.5179,0,0
DDB_0416,DDB_PD_107_AMBR_R02__S8_RNAseq,4319222,2928372,62863,395999,0,0,0,0,7036,0,0,0,0,738718,181122,5112,67.79859891,4319222,3923223,90.83,395999,9.17,DDB_PD_107_AMBR_R02__S8_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4319222,0,20-151,51,25.72508481,137.3432502,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,4383150,2341255,4383150,661855650,5172724,602496697,8.968564822,0.0292,0.4526,0.5183,0,0
DDB_0417,DDB_PD_107_AMBR_R08__S1_RNAseq,7999772,5312408,111643,920809,0,0,0,0,6776,0,0,0,0,1320053,319504,8579,66.4069926,7999772,7078963,88.49,920809,11.51,DDB_PD_107_AMBR_R08__S1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7999772,0,20-151,51,18.64030193,139.6465321,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,8144319,4077224,8144319,1229792169,12232943,1117088594,9.164440776,0.0217,0.4724,0.5059,0,0
DDB_0418,DDB_PD_107_AMBR_R09__S1_RNAseq,4135546,2817233,68888,426363,0,0,0,0,4097,0,0,0,0,642811,171660,4494,68.12239545,4135546,3709183,89.69,426363,10.31,DDB_PD_107_AMBR_R09__S1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4135546,0,20-151,51,23.59489769,138.7604382,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4220955,2172063,4220955,637364205,6618115,586273083,8.01600115,0.0216,0.4618,0.5166,0,0
DDB_0419,DDB_PD_107_AMBR_R08__S2_RNAseq,7886365,5054806,194199,824805,0,0,0,0,8291,0,0,0,0,1497851,298713,7700,64.09551168,7886365,7061560,89.54,824805,10.46,DDB_PD_107_AMBR_R08__S2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7886365,0,20-151,51,21.10311785,138.8091621,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,8151054,4279065,8151054,1230809154,10171140,1094873149,11.04444215,0.0225,0.4908,0.4867,0,0
DDB_0420,DDB_PD_107_AMBR_R09__S2_RNAseq,6634610,4374486,93861,803066,0,0,0,0,8969,0,0,0,0,1081841,266744,5643,65.93433525,6634610,5831544,87.9,803066,12.1,DDB_PD_107_AMBR_R09__S2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6634610,0,20-151,51,23.73439074,138.7514853,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6699244,3426333,6699244,1011585844,8811104,929877376,8.077264869,0.0232,0.4695,0.5072,0,0
DDB_0421,DDB_PD_107_AMBR_R08__S3_RNAseq,7524785,5015241,105959,918740,0,0,0,0,8308,0,0,0,0,1166097,304029,6411,66.64962521,7524785,6606045,87.79,918740,12.21,DDB_PD_107_AMBR_R08__S3_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7524785,0,20-151,50,22.5721001,138.0987382,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7597761,3981311,7597761,1147261911,12172583,1039912631,9.356998517,0.0208,0.4711,0.5081,0,0
DDB_0422,DDB_PD_107_AMBR_R09__S3_RNAseq,7423253,4900869,100754,940429,0,0,0,0,7042,0,0,0,0,1168700,299369,6090,66.02050341,7423253,6482824,87.33,940429,12.67,DDB_PD_107_AMBR_R09__S3_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7423253,0,20-151,50,19.92325369,138.3607794,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7454430,3949435,7454430,1125618930,10370207,1030518045,8.448763828,0.0233,0.4664,0.5103,0,0
DDB_0423,DDB_PD_107_AMBR_R08__S4_RNAseq,7097784,4669341,54026,942021,0,0,0,0,6238,0,0,0,0,1145624,274388,6146,65.78589881,7097784,6155763,86.73,942021,13.27,DDB_PD_107_AMBR_R08__S4_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7097784,0,20-151,50,24.0003398,137.3862142,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7123910,3730989,7123910,1075710410,10017554,975670248,9.299915765,0.0225,0.4704,0.5071,0,0
DDB_0424,DDB_PD_107_AMBR_R09__S4_RNAseq,6983032,4362324,84413,877781,0,0,0,0,5862,0,0,0,0,1378208,268078,6366,62.4703424,6983032,6105251,87.43,877781,12.57,DDB_PD_107_AMBR_R09__S4_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6983032,0,20-151,51,22.8786183,138.9445182,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7007988,3639767,7007988,1058206188,9942274,973690471,7.98669654,0.0235,0.4864,0.4902,0,0
DDB_0425,DDB_PD_107_AMBR_R08__S5_RNAseq,7302693,4476416,242195,855868,0,0,0,0,11379,0,0,0,0,1446248,262843,7744,61.29815398,7302693,6446825,88.28,855868,11.72,DDB_PD_107_AMBR_R08__S5_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7302693,0,20-151,51,23.36141378,139.0872582,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7422840,3619052,7422840,1120848840,7335323,1016753451,9.287192464,0.0319,0.4709,0.4972,0,0
DDB_0426,DDB_PD_107_AMBR_R09__S5_RNAseq,12878263,8351291,144426,1303643,0,0,0,0,19915,0,0,0,0,2555926,488826,14236,64.84796125,12878263,11574620,89.88,1303643,10.12,DDB_PD_107_AMBR_R09__S5_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12878263,0,20-151,51,15.72385528,139.2161429,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,13093057,6637580,13093057,1977051607,15115906,1822774851,7.803375261,0.0286,0.478,0.4934,0,0
DDB_0428,DDB_PD_107_AMBR_R08__S6_RNAseq,6595818,4267058,177324,749448,0,0,0,0,11236,0,0,0,0,1135429,247483,7840,64.69338602,6595818,5846370,88.64,749448,11.36,DDB_PD_107_AMBR_R08__S6_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6595818,0,20-151,51,23.78269533,139.2372017,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6862457,3270070,6862457,1036231007,8410875,957681699,7.580289286,0.0328,0.4516,0.5156,0,0
DDB_0429,DDB_PD_107_AMBR_R09__S6_RNAseq,4727746,3117487,24768,490600,0,0,0,0,5072,0,0,0,0,904312,180758,4749,65.94023875,4727746,4237146,89.62,490600,10.38,DDB_PD_107_AMBR_R09__S6_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4727746,0,20-151,51,26.66110266,136.4262892,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,4806759,2630186,4806759,725820609,5087210,645529329,11.06213836,0.0355,0.4649,0.4996,0,0
DDB_0431,DDB_PD_107_AMBR_R08__S7_RNAseq,15373327,10400338,267306,1517603,0,0,0,0,19956,0,0,0,0,2549445,602721,15958,67.6518362,15373327,13855724,90.13,1517603,9.87,DDB_PD_107_AMBR_R08__S7_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15373327,0,20-151,51,14.89221576,136.6199461,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,15622681,8652851,15622681,2359024831,21370320,2134692882,9.509520462,0.0286,0.4499,0.5215,0,0
DDB_0432,DDB_PD_107_AMBR_R09__S7_RNAseq,8755955,5689785,111877,856194,0,0,0,0,9864,0,0,0,0,1751377,327149,9709,64.98188947,8755955,7899761,90.22,856194,9.78,DDB_PD_107_AMBR_R09__S7_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8755955,0,20-151,51,17.76617359,139.5142132,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,8868419,4473279,8868419,1339131269,10843125,1236752206,7.645185007,0.0317,0.4652,0.5031,0,0
DDB_0433,DDB_PD_107_AMBR_R08__S8_RNAseq,7260593,4930957,63141,742061,0,0,0,0,12412,0,0,0,0,1215990,286964,9068,67.91397066,7260593,6518532,89.78,742061,10.22,DDB_PD_107_AMBR_R08__S8_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7260593,0,20-151,51,19.08367981,139.0975787,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7340832,3678332,7340832,1108465632,8905086,1020132593,7.968947025,0.0288,0.4538,0.5174,0,0
DDB_0434,DDB_PD_107_AMBR_R09__S8_RNAseq,6443662,4314303,61753,671188,0,0,0,0,16070,0,0,0,0,1116658,255450,8240,66.9542102,6443662,5772474,89.58,671188,10.42,DDB_PD_107_AMBR_R09__S8_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6443662,0,20-151,51,20.34549135,137.9809023,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6530484,3363497,6530484,986103084,5151075,888992352,9.847929043,0.0288,0.4519,0.5192,0,0
DDB_0435,DDB_PD_107_AMBR_R05__S1_RNAseq,7511704,3979966,75279,2074343,0,0,0,0,8142,0,0,0,0,1113980,253712,6282,52.98353077,7511704,5437361,72.39,2074343,27.61,DDB_PD_107_AMBR_R05__S1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7511704,0,20-151,50,18.8175577,138.5999737,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7757127,3995331,7757127,1171326177,9946043,1077312055,8.026297358,0.0205,0.5046,0.4749,0,0
DDB_0436,DDB_PD_107_AMBR_R06__S1_RNAseq,5752535,3057902,76356,1551126,0,0,0,0,5451,0,0,0,0,867538,189379,4783,53.15746884,5752535,4201409,73.04,1551126,26.96,DDB_PD_107_AMBR_R06__S1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5752535,0,20-151,50,18.070922,138.2795088,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5869371,3120953,5869371,886275021,8610098,795402418,10.25331876,0.0223,0.4976,0.4801,0,0
DDB_0437,DDB_PD_107_AMBR_R05__S2_RNAseq,6895509,3284685,92468,2432167,0,0,0,0,5995,0,0,0,0,876715,198077,5402,47.63513469,6895509,4463342,64.73,2432167,35.27,DDB_PD_107_AMBR_R05__S2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6895509,0,20-151,50,16.46737616,138.2766904,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7112058,3831746,7112058,1073920758,10668641,953374393,11.22488453,0.0261,0.4856,0.4883,0,0
DDB_0438,DDB_PD_107_AMBR_R06__S2_RNAseq,5519135,2615413,99188,1946206,0,0,0,0,5530,0,0,0,0,688859,160054,3885,47.38809614,5519135,3572929,64.74,1946206,35.26,DDB_PD_107_AMBR_R06__S2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5519135,0,20-151,50,17.5625324,136.6637901,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5702878,3234137,5702878,861134578,9082400,754222888,12.41521276,0.0266,0.484,0.4894,0,0
DDB_0439,DDB_PD_107_AMBR_R05__S3_RNAseq,7326263,3379331,79663,2690207,0,0,0,0,5362,0,0,0,0,952506,214790,4404,46.12625837,7326263,4636056,63.28,2690207,36.72,DDB_PD_107_AMBR_R05__S3_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7326263,0,20-151,50,16.30278578,139.2633097,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7370575,3805824,7370575,1112956825,9917558,1020286497,8.32649802,0.0241,0.4872,0.4887,0,0
DDB_0440,DDB_PD_107_AMBR_R06__S3_RNAseq,7097797,3270867,120514,2671900,0,0,0,0,4462,0,0,0,0,814638,211430,3986,46.08284796,7097797,4425897,62.36,2671900,37.64,DDB_PD_107_AMBR_R06__S3_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7097797,0,20-151,49,19.48559662,138.1791373,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7119630,3857080,7119630,1075064130,9919588,983673437,8.500952683,0.0218,0.4742,0.504,0,0
DDB_0441,DDB_PD_107_AMBR_R05__S4_RNAseq,7848870,3741900,55781,2758959,0,0,0,0,4358,0,0,0,0,1046207,237021,4644,47.6743786,7848870,5089911,64.85,2758959,35.15,DDB_PD_107_AMBR_R05__S4_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7848870,0,20-151,50,18.29994526,138.7171713,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7883545,4116917,7883545,1190415295,11379601,1089987913,8.436331625,0.0228,0.4945,0.4827,0,0
DDB_0442,DDB_PD_107_AMBR_R06__S4_RNAseq,7226239,3371706,32735,2707327,0,0,0,0,5728,0,0,0,0,885627,218843,4273,46.65920958,7226239,4518912,62.53,2707327,37.47,DDB_PD_107_AMBR_R06__S4_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7226239,0,20-151,50,16.61868077,136.6598947,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7287755,3955142,7287755,1100451005,11698045,996187068,9.474655076,0.0273,0.4842,0.4885,0,0
DDB_0443,DDB_PD_107_AMBR_R05__S5_RNAseq,7400118,3570564,60414,2534186,0,0,0,0,5461,0,0,0,0,990615,233803,5075,48.25009547,7400118,4865932,65.75,2534186,34.25,DDB_PD_107_AMBR_R05__S5_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7400118,0,20-151,50,18.80958714,139.7466143,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7430816,3697100,7430816,1122053216,10602566,1035359125,7.726379619,0.0209,0.5001,0.479,0,0
DDB_0444,DDB_PD_107_AMBR_R06__S5_RNAseq,7186600,3463188,58013,2484831,0,0,0,0,5048,0,0,0,0,944090,226849,4581,48.18951938,7186600,4701769,65.42,2484831,34.58,DDB_PD_107_AMBR_R06__S5_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7186600,0,20-151,50,16.48032657,138.8572279,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7226061,3736277,7226061,1091135211,8960699,997881788,8.546458959,0.0226,0.4994,0.478,0,0
DDB_0445,DDB_PD_107_AMBR_R05__S6_RNAseq,6417151,2803586,321208,1915763,0,0,0,0,11168,0,0,0,0,1172108,189496,3822,43.68895169,6417151,4501388,70.15,1915763,29.85,DDB_PD_107_AMBR_R05__S6_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6417151,0,20-151,50,19.43235458,136.0774674,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6646103,3688164,6646103,1003561553,8556849,873291555,12.98076811,0.0532,0.478,0.4688,0,0
DDB_0446,DDB_PD_107_AMBR_R06__S6_RNAseq,2533282,1220943,45891,797019,0,0,0,0,4068,0,0,0,0,379065,84368,1928,48.19609503,2533282,1736263,68.54,797019,31.46,DDB_PD_107_AMBR_R06__S6_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2533282,0,20-151,50,26.47971904,136.0169065,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,2592620,1443053,2592620,391485620,4350543,344775051,11.93161808,0.0347,0.4884,0.4769,0,0
DDB_0448,DDB_PD_107_AMBR_R05__S7_RNAseq,8340491,3828768,161478,2826868,0,0,0,0,11839,0,0,0,0,1256389,249997,5152,45.9057866,8340491,5513623,66.11,2826868,33.89,DDB_PD_107_AMBR_R05__S7_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8340491,0,20-151,50,19.38689362,136.2991184,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,8488789,4648885,8488789,1281807139,10903162,1158441826,9.62432719,0.0314,0.5217,0.4469,0,0
DDB_0449,DDB_PD_107_AMBR_R06__S7_RNAseq,6418887,2993204,78794,2180780,0,0,0,0,9370,0,0,0,0,944159,208264,4316,46.63119946,6418887,4238107,66.03,2180780,33.97,DDB_PD_107_AMBR_R06__S7_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6418887,0,20-151,50,20.17995168,135.1764301,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6514054,3634371,6514054,983622154,8376154,881465343,10.38577777,0.0322,0.5136,0.4543,0,0
DDB_0450,DDB_PD_107_AMBR_R05__S8_RNAseq,12151319,4620169,311797,4662711,0,0,0,0,19265,0,0,0,0,2177962,353439,5976,38.02195465,12151319,7488608,61.63,4662711,38.37,DDB_PD_107_AMBR_R05__S8_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12151319,0,20-151,50,14.42535476,135.7670179,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,12481572,7146645,12481572,1884717372,13250363,1651056321,12.39767057,0.0379,0.5525,0.4096,0,0
DDB_0451,DDB_PD_107_AMBR_R06__S8_RNAseq,5959072,2234855,162338,2323378,0,0,0,0,12701,0,0,0,0,1054285,168264,3251,37.50340657,5959072,3635694,61.01,2323378,38.99,DDB_PD_107_AMBR_R06__S8_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5959072,0,20-151,49,18.80470967,135.7959449,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6203058,3490265,6203058,936661758,5683646,810090056,13.51306391,0.043,0.5552,0.4018,0,0
DDB_0452,DDB_PD_107_AMBR_R11__S1_RNAseq,6816284,3600112,116224,1844988,0,0,0,0,4853,0,0,0,0,1019892,223542,6673,52.81634392,6816284,4971296,72.93,1844988,27.07,DDB_PD_107_AMBR_R11__S1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6816284,0,20-151,50,20.05833106,141.2791225,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6912254,3277810,6912254,1043750354,6435396,963466161,7.691896122,0.0194,0.5071,0.4735,0,0
DDB_0453,DDB_PD_107_AMBR_R12__S1_RNAseq,5831413,3116955,65914,1580294,0,0,0,0,3789,0,0,0,0,862967,196709,4785,53.45111039,5831413,4251119,72.9,1580294,27.1,DDB_PD_107_AMBR_R12__S1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5831413,0,20-151,50,17.45717764,141.043918,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,5917460,2894669,5917460,893536460,7378849,822401041,7.961109835,0.0174,0.5066,0.4761,0,0
DDB_0454,DDB_PD_107_AMBR_R11__S2_RNAseq,6688545,3445162,70727,2156105,0,0,0,0,3848,0,0,0,0,794678,213020,5005,51.50839233,6688545,4532440,67.76,2156105,32.24,DDB_PD_107_AMBR_R11__S2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6688545,0,20-151,50,20.66431065,141.533617,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6710310,3202963,6710310,1013256810,8729459,949619119,6.280509578,0.0206,0.4804,0.499,0,0
DDB_0455,DDB_PD_107_AMBR_R12__S2_RNAseq,7008560,3299778,118578,2420531,0,0,0,0,5112,0,0,0,0,959866,200773,3922,47.08211102,7008560,4588029,65.46,2420531,34.54,DDB_PD_107_AMBR_R12__S2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7008560,0,20-151,50,17.70225583,138.952007,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7048347,3620052,7048347,1064300397,10614849,978447489,8.066604902,0.0253,0.4836,0.4911,0,0
DDB_0456,DDB_PD_107_AMBR_R11__S3_RNAseq,7067023,3375309,141457,2424740,0,0,0,0,7895,0,0,0,0,906419,207070,4133,47.76139826,7067023,4642283,65.69,2424740,34.31,DDB_PD_107_AMBR_R11__S3_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7067023,0,20-151,50,21.77910415,137.1901198,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,7190783,3882244,7190783,1085808233,8981180,970724427,10.59890711,0.0342,0.4689,0.4969,0,0
DDB_0457,DDB_PD_107_AMBR_R12__S3_RNAseq,6946056,3402109,79393,2333887,0,0,0,0,5512,0,0,0,0,907455,213340,4360,48.97900334,6946056,4612169,66.4,2333887,33.6,DDB_PD_107_AMBR_R12__S3_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6946056,0,20-151,50,20.18567208,138.6654712,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6991193,3646642,6991193,1055670143,9470906,969563266,8.156608157,0.0235,0.4791,0.4974,0,0
DDB_0458,DDB_PD_107_AMBR_R11__S4_RNAseq,6999168,3396984,64580,2343430,0,0,0,0,4245,0,0,0,0,969979,215053,4897,48.53411148,6999168,4655738,66.52,2343430,33.48,DDB_PD_107_AMBR_R11__S4_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6999168,0,20-151,50,17.4602833,140.3828801,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,7033707,3487500,7033707,1062089757,9767155,986069310,7.15762924,0.024,0.4861,0.4898,0,0
DDB_0459,DDB_PD_107_AMBR_R12__S4_RNAseq,6580218,3195695,89666,2106604,0,0,0,0,8172,0,0,0,0,976487,199749,3845,48.56518431,6580218,4473614,67.99,2106604,32.01,DDB_PD_107_AMBR_R12__S4_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6580218,0,20-151,50,18.5187465,136.7565848,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,6654915,3646815,6654915,1004892165,9609051,909771055,9.465802731,0.029,0.4863,0.4848,0,0
DDB_0460,DDB_PD_107_AMBR_R11__S5_RNAseq,8701776,4159045,405234,2616464,0,0,0,0,14421,0,0,0,0,1240314,259598,6700,47.7953581,8701776,6085312,69.93,2616464,30.07,DDB_PD_107_AMBR_R11__S5_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8701776,0,20-151,50,16.00723227,136.301242,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,8810275,4756595,8810275,1330351525,12309634,1200861067,9.73355204,0.032,0.4634,0.5047,0,0
DDB_0461,DDB_PD_107_AMBR_R12__S5_RNAseq,12299688,6084665,182934,3617072,0,0,0,0,18520,0,0,0,0,2015118,372132,9247,49.47007599,12299688,8682616,70.59,3617072,29.41,DDB_PD_107_AMBR_R12__S5_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12299688,0,20-151,50,16.63422448,135.362806,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,12530659,6932707,12530659,1892129509,15847908,1698627712,10.22666768,0.0366,0.4844,0.4789,0,0
DDB_0462,DDB_PD_107_AMBR_R11__S6_RNAseq,5193030,2636025,36131,1536923,0,0,0,0,4975,0,0,0,0,805369,169722,3885,50.76082749,5193030,3656107,70.4,1536923,29.6,DDB_PD_107_AMBR_R11__S6_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5193030,0,20-151,50,21.35023602,137.2818333,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,5236421,2850150,5236421,790699571,6321741,719109484,9.054018698,0.0308,0.5013,0.4679,0,0
DDB_0463,DDB_PD_107_AMBR_R12__S6_RNAseq,3671690,1818941,123869,996276,0,0,0,0,5438,0,0,0,0,612749,111628,2789,49.53961255,3671690,2675414,72.87,996276,27.13,DDB_PD_107_AMBR_R12__S6_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3671690,0,20-151,50,21.28651008,137.5728376,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,3709488,1981296,3709488,560132688,6008178,505070582,9.830189735,0.0312,0.4833,0.4856,0,0
