precise_ID,sample_id,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
ecoli_00782,acid_tale__acid_ale2_pH7__2,9764178,8462948,661,78147,0,0,0,0,0,0,0,0,0,860856,357759,3807,86.67343016,9764178,9686031,99.2,78147,0.8,ecoli_00782_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9764178,0,20-75,51,24.35908763,73.76388263,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9764231,2773282,9764231,732317325,1192194,727368431,0.67578546,,,0.5511,0.0161,0.4328
ecoli_00783,acid_tale__acid_ale2_pH5__1,6772427,5745183,619,59066,0,0,0,0,0,0,0,0,0,728832,235814,2913,84.83196644,6772427,6713361,99.13,59066,0.87,ecoli_00783_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6772427,0,20-75,51,30.6283037,73.75051603,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6772471,1944559,6772471,507935325,945711,504359763,0.703940408,,,0.5445,0.0205,0.435
ecoli_00784,acid_tale__acid_ale2_pH5__2,7641225,6529971,821,57325,0,0,0,0,0,0,0,0,0,804656,245511,2941,85.45712239,7641225,7583900,99.25,57325,0.75,ecoli_00784_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7641225,0,20-75,51,25.7410037,73.76544127,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7641279,2193026,7641279,573095925,908847,569220419,0.676240369,,,0.5439,0.0161,0.44
ecoli_00785,acid_tale__low_Mg_ale_pH7__1,9532633,7785967,2109,79123,0,0,0,0,0,0,0,0,0,1315495,345967,3972,81.67698263,9532633,9453510,99.17,79123,0.83,ecoli_00785_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9532633,0,20-75,51,24.45935657,73.77089478,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9532699,2698593,9532699,714952425,1118581,710201543,0.664503236,,,0.5065,0.0201,0.4734
ecoli_00786,acid_tale__low_Mg_ale_pH7__2,8474494,7113613,1313,68743,0,0,0,0,0,0,0,0,0,977794,309426,3605,83.9414483,8474494,8405751,99.19,68743,0.81,ecoli_00786_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8474494,0,20-75,51,25.10644059,73.76919802,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8474550,2403165,8474550,635591250,987805,631358844,0.665900608,,,0.5183,0.019,0.4627
ecoli_00787,acid_tale__low_Mg_ale_pH5__1,10901356,8800663,2224,91943,0,0,0,0,0,0,0,0,0,1633166,367524,5836,80.72998442,10901356,10809413,99.16,91943,0.84,ecoli_00787_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10901356,0,20-75,51,24.24995868,73.76726437,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10901484,3135439,10901484,817611300,1322205,812076587,0.67693695,,,0.4895,0.0239,0.4866
ecoli_00788,acid_tale__low_Mg_ale_pH5__2,8913831,7379053,1401,70684,0,0,0,0,0,0,0,0,0,1167633,290571,4489,82.78206082,8913831,8843147,99.21,70684,0.79,ecoli_00788_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8913831,0,20-75,51,25.40406819,73.76924893,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8913907,2548777,8913907,668543025,1057660,664059241,0.670679946,,,0.4954,0.02,0.4846
ecoli_00789,acid_tale__MES_ale_pH7__1,10612242,9190128,1095,83871,0,0,0,0,0,0,0,0,0,942052,391171,3925,86.59930673,10612242,10528371,99.21,83871,0.79,ecoli_00789_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10612242,0,20-75,51,22.99113382,73.76753187,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10612293,3023218,10612293,795921975,1232822,790595760,0.669188082,,,0.5584,0.0194,0.4221
ecoli_00790,acid_tale__MES_ale_pH7__2,9123827,7894281,740,72093,0,0,0,0,0,0,0,0,0,811803,341448,3462,86.52379095,9123827,9051734,99.21,72093,0.79,ecoli_00790_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9123827,0,20-75,51,24.88280445,73.76403937,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9123883,2597088,9123883,684291225,1111767,679662435,0.67643568,,,0.5562,0.0157,0.4281
ecoli_00791,acid_tale__MES_ale_pH5__1,8464307,7182928,1122,68784,0,0,0,0,0,0,0,0,0,930512,277320,3641,84.86138322,8464307,8395523,99.19,68784,0.81,ecoli_00791_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8464307,0,20-75,51,27.26387286,73.7637744,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8464378,2430956,8464378,634828350,1027281,630515482,0.679375456,,,0.5518,0.0235,0.4247
ecoli_00792,acid_tale__MES_ale_pH5__2,9000156,7515693,1266,76130,0,0,0,0,0,0,0,0,0,1092538,310155,4374,83.50625256,9000156,8924026,99.15,76130,0.85,ecoli_00792_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9000156,0,20-75,51,27.21619529,73.76353054,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9000254,2595918,9000254,675019050,1098407,670416544,0.681833498,,,0.5307,0.0222,0.4471
ecoli_00793,acid_tale__gmos_pH7__1,7724903,6683371,657,60514,0,0,0,0,0,0,0,0,0,698661,278818,2882,86.51721581,7724903,7664389,99.22,60514,0.78,ecoli_00793_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7724903,0,20-75,51,26.49032499,73.76679837,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7724944,2196820,7724944,579370800,904680,575489399,0.669933832,,,0.558,0.0152,0.4268
ecoli_00794,acid_tale__gmos_pH7__2,8876724,7632066,723,70675,0,0,0,0,0,0,0,0,0,847562,322298,3400,85.97840825,8876724,8806049,99.2,70675,0.8,ecoli_00794_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8876724,0,20-75,51,25.28929024,73.76541774,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8876770,2526350,8876770,665757750,1058284,661278285,0.672837079,,,0.5542,0.0155,0.4303
ecoli_00795,acid_tale__gmos_pH5__1,7182432,5936946,1085,58737,0,0,0,0,0,0,0,0,0,943367,239178,3119,82.65927196,7182432,7123695,99.18,58737,0.82,ecoli_00795_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7182432,0,20-75,51,29.2363677,73.76763302,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7182488,2064030,7182488,538686600,862363,535050455,0.67500194,,,0.5407,0.0229,0.4364
ecoli_00796,acid_tale__gmos_pH5__2,9595611,7741911,1148,79085,0,0,0,0,0,0,0,0,0,1444224,325134,4109,80.68179296,9595611,9516526,99.18,79085,0.82,ecoli_00796_trimmed.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9595611,0,20-75,51,25.6870393,73.76910089,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9595727,2772759,9595727,719679525,1146668,714813499,0.676137896,,,0.5252,0.025,0.4497
ecoli_00797,adnB__wt_adn__1,4377897,1866544,533295,104004,0,0,0,0,13583,0,0,0,0,1680632,121235,58604,42.63563076,4377897,4273893,97.62,104004,2.38,ecoli_00797_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4377897,0,20-51,51,18.99189894,50.5032101,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4379414,1462881,4379414,223350114,223753,221114715,1.000849724,0.0447,0.5245,0.4308,,
ecoli_00798,adnB__wt_adn__2,4274105,2293871,547641,230616,0,0,0,0,31046,0,0,0,0,941536,141035,88360,53.66903714,4274105,4043489,94.6,230616,5.4,ecoli_00798_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4274105,0,20-51,51,22.25524286,50.52517287,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,4276754,1359369,4276754,218114454,297673,215974978,0.980896021,0.0491,0.4297,0.5212,,
ecoli_00799,adnB__delydhB_adn__1,4206750,1593431,416287,97804,0,0,0,0,12376,0,0,0,0,1916178,130858,39816,37.87795804,4206750,4108946,97.68,97804,2.32,ecoli_00799_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4206750,0,20-51,50,17.07164145,50.51352493,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,4208394,1373280,4208394,214628094,221755,212514750,0.984653947,0.0605,0.5627,0.3768,,
ecoli_00800,adnB__delydhB_adn__2,6136173,2135300,1522795,234165,0,0,0,0,23901,0,0,0,0,2027514,130170,62328,34.79856256,6136173,5902008,96.18,234165,3.82,ecoli_00800_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6136173,0,20-51,52,13.49169538,50.57209828,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,6138877,1844979,6138877,313082727,152877,310451375,0.840465402,0.0507,0.4412,0.5081,,
ecoli_00818,ytf2__wt_glc__1,12859436,9950826,32404,312792,0,0,0,0,521199,0,0,0,0,1009793,495675,536747,77.38151191,12859436,12546644,97.57,312792,2.43,ecoli_00818_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12859436,0,20-51,50,18.31482866,50.52088707,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12880965,3812827,12880965,656929215,366720,651381359,0.844513514,0.0323,0.4234,0.5443,,
ecoli_00819,ytf2__wt_glc__2,13220711,9635785,113542,542140,0,0,0,0,440898,0,0,0,0,1528937,507161,452248,72.88401509,13220711,12678571,95.9,542140,4.1,ecoli_00819_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13220711,0,20-51,50,18.29366739,50.51678915,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13248207,3887781,13248207,675658557,377077,669989549,0.839034441,0.0409,0.4318,0.5274,,
ecoli_00820,ytf2__ybcM_glc__1,6926957,4336271,1171025,157513,0,0,0,0,189610,0,0,0,0,673913,183090,215535,62.59994107,6926957,6769444,97.73,157513,2.27,ecoli_00820_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6926957,0,20-51,52,20.12743765,50.58714599,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6930631,2228416,6930631,353462181,465572,350084022,0.955734215,0.0198,0.3773,0.6029,,
ecoli_00821,ytf2__ybcM_glc__2,7516936,5729652,61599,169211,0,0,0,0,186951,0,0,0,0,878446,223904,267173,76.22323777,7516936,7347725,97.75,169211,2.25,ecoli_00821_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7516936,0,20-51,52,22.39399057,50.57774218,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7521560,2376830,7521560,383599560,482494,380028755,0.930867856,0.0224,0.446,0.5316,,
ecoli_00822,ytf2__ydhB_glc__1,7295310,5425921,155162,183005,0,0,0,0,198969,0,0,0,0,831759,255620,244874,74.37546862,7295310,7112305,97.49,183005,2.51,ecoli_00822_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7295310,0,20-51,51,22.00610927,50.49172605,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7300144,2408488,7300144,372307344,532819,368400127,1.049460093,0.0247,0.4479,0.5274,,
ecoli_00823,ytf2__ydhB_glc__2,7905598,6012497,31603,197162,0,0,0,0,150218,0,0,0,0,1002796,252351,258971,76.05366476,7905598,7708436,97.51,197162,2.49,ecoli_00823_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7905598,0,20-51,51,21.00858452,50.54705109,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7909700,2500126,7909700,403394700,497245,399645780,0.929342899,0.0261,0.4594,0.5145,,
ecoli_00824,ytf2__yfeC_glc__1,6020196,4526599,28113,152772,0,0,0,0,146126,0,0,0,0,746919,222902,196765,75.19022636,6020196,5867424,97.46,152772,2.54,ecoli_00824_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6020196,0,20-51,51,24.98548029,50.52484288,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,6023354,1993633,6023354,307191054,379662,304017701,1.033022596,0.0272,0.4532,0.5195,,
ecoli_00825,ytf2__yfeC_glc__2,7426993,5640733,14119,180854,0,0,0,0,213848,0,0,0,0,853852,252276,271311,75.94908195,7426993,7246139,97.56,180854,2.44,ecoli_00825_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7426993,0,20-51,52,22.6359157,50.57759217,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7431674,2354428,7431674,379015374,522130,375427399,0.94665685,0.0267,0.4488,0.5244,,
ecoli_00826,ytf2__yciT_glc__1,10411079,7002264,145079,402891,0,0,0,0,685151,0,0,0,0,1390264,414275,371155,67.25781257,10411079,10008188,96.13,402891,3.87,ecoli_00826_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10411079,0,20-51,50,18.77867164,50.53531032,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,10429671,3307224,10429671,531913221,1306521,526309632,1.053478045,0.0458,0.4444,0.5098,,
ecoli_00827,ytf2__yciT_glc__2,10419689,6955232,171274,385609,0,0,0,0,764807,0,0,0,0,1342493,423075,377199,66.75085984,10419689,10034080,96.3,385609,3.7,ecoli_00827_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10419689,0,20-51,49,18.25609775,50.53553028,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10438346,3304931,10438346,532355646,1304352,526743478,1.054214047,0.0466,0.4399,0.5135,,
ecoli_00828,ytf2__ydiZ_glc__1,11780486,8305935,104551,525096,0,0,0,0,700541,0,0,0,0,1225814,465553,452996,70.50587726,11780486,11255390,95.54,525096,4.46,ecoli_00828_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11780486,0,20-51,50,18.59605458,50.51663106,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11803877,3778843,11803877,601997727,1727235,595329786,1.107635578,0.0385,0.4324,0.5292,,
ecoli_00829,ytf2__ydiZ_glc__2,16645965,11483132,364657,768189,0,0,0,0,921703,0,0,0,0,1813671,662875,631738,68.98447762,16645965,15877776,95.39,768189,4.61,ecoli_00829_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16645965,0,20-51,50,16.55723122,50.51711529,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,16676767,5362859,16676767,850515117,2314553,841188757,1.09655429,0.0408,0.4234,0.5358,,
ecoli_00830,ytf2__ynfL_glc__1,9961572,7254886,62414,408974,0,0,0,0,471406,0,0,0,0,995718,394737,373437,72.82872623,9961572,9552598,95.89,408974,4.11,ecoli_00830_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9961572,0,21-51,51,20.50448739,50.57193674,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9980935,3198123,9980935,509027685,1434368,503415099,1.102609183,0.037,0.441,0.522,,
ecoli_00831,ytf2__ynfL_glc__2,11760672,8301605,97687,605169,0,0,0,0,658224,0,0,0,0,1169083,471145,457759,70.58784566,11760672,11155503,94.85,605169,5.15,ecoli_00831_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11760672,0,20-51,51,19.6806391,50.5712245,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11783537,3778196,11783537,600960387,1731173,594290651,1.109846197,0.0369,0.4392,0.5239,,
ecoli_00832,misc2__dellon_glc__1,11759799,8515816,279222,402000,0,0,0,0,463948,0,0,0,0,1313526,333173,452114,72.41463906,11759799,11357799,96.58,402000,3.42,ecoli_00832_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11759799,0,20-51,52,22.52815378,50.53834134,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11770022,3731819,11770022,600271122,1010879,594414603,0.975645635,0.0241,0.4413,0.5346,,
ecoli_00833,misc2__dellon_glc__2,16639463,10238385,660554,608664,0,0,0,0,333802,0,0,0,0,3870670,430158,497230,61.53074171,16639463,16030799,96.34,608664,3.66,ecoli_00833_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16639463,0,20-51,52,18.91601789,50.51817027,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,16649350,5538187,16649350,849116850,1234536,840693016,0.992070055,0.023,0.495,0.482,,
ecoli_00834,ytf3__wt_glc2__1,11127691,8309281,143025,323129,0,0,0,0,537128,0,0,0,0,870546,442719,501863,74.67210403,11127691,10804562,97.1,323129,2.9,ecoli_00834_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11127691,0,20-51,51,18.18671271,50.57026997,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11133011,3513954,11133011,567783561,848443,562335687,0.959498368,0.0345,0.4158,0.5497,,
ecoli_00835,ytf3__wt_glc2__2,14559212,10401237,130807,468125,0,0,0,0,1191182,0,0,0,0,1052250,619719,695892,71.44093375,14559212,14091087,96.78,468125,3.22,ecoli_00835_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14559212,0,20-51,51,17.43275287,50.57052284,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,14565786,4608304,14565786,742855086,1125671,735713196,0.961410931,0.0366,0.4208,0.5426,,
ecoli_00836,ytf3__wt_pH7_lactate__1,11269025,8309887,64356,432720,0,0,0,0,593390,0,0,0,0,878924,453186,536562,73.74095807,11269025,10836305,96.16,432720,3.84,ecoli_00836_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11269025,0,20-51,50,18.6066748,50.52689128,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11275110,3576378,11275110,575030610,909895,569445436,0.971282903,0.035,0.4132,0.5518,,
ecoli_00837,ytf3__wt_pH7_lactate__2,12106704,8654612,347133,537136,0,0,0,0,578790,0,0,0,0,975326,467592,546115,71.48611216,12106704,11569568,95.56,537136,4.44,ecoli_00837_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12106704,0,20-51,50,17.84171477,50.52695622,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12112928,3837066,12112928,617759328,934388,611778088,0.968215246,0.0359,0.4062,0.5579,,
ecoli_00838,ytf3__wt_pH55_lactate__1,11963049,8755084,439285,388229,0,0,0,0,483787,0,0,0,0,962090,440610,493964,73.18438636,11963049,11574820,96.75,388229,3.25,ecoli_00838_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11963049,0,20-51,50,18.09457405,50.5340743,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11970659,3764332,11970659,610503609,950507,604627114,0.962565153,0.0348,0.4134,0.5519,,
ecoli_00839,ytf3__wt_pH55_lactate__2,15668924,11894991,118969,480791,0,0,0,0,637189,0,0,0,0,1242305,601460,693219,75.91453631,15668924,15188133,96.93,480791,3.07,ecoli_00839_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15668924,0,20-51,50,16.72340133,50.52996173,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,15681701,4955567,15681701,799766751,1411621,791881916,0.985891823,0.0328,0.4271,0.5401,,
ecoli_00840,ytf3__wt_pH55_HCl__1,11668265,8550051,80327,471121,0,0,0,0,704711,0,0,0,0,878306,472118,511631,73.2761126,11668265,11197144,95.96,471121,4.04,ecoli_00840_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11668265,0,20-51,51,19.30692051,50.5693226,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11674075,3434735,11674075,595377825,334991,590337835,0.846519603,0.0358,0.4231,0.5412,,
ecoli_00841,ytf3__wt_pH55_HCl__2,11850247,8320184,551864,392912,0,0,0,0,591535,0,0,0,0,1079816,462078,451858,70.21105974,11850247,11457335,96.68,392912,3.32,ecoli_00841_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11850247,0,20-51,51,18.17072035,50.57351429,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11856384,3470054,11856384,604675584,326895,599612048,0.837397132,0.0378,0.4159,0.5463,,
ecoli_00842,ytf3__dyieP_pH7__1,10255552,7427884,280523,331323,0,0,0,0,590782,0,0,0,0,775326,398331,451383,72.42792977,10255552,9924229,96.77,331323,3.23,ecoli_00842_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10255552,0,20-51,50,18.44983569,50.53323809,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10260631,3001608,10260631,523292181,284835,518905298,0.83832382,0.0334,0.4222,0.5444,,
ecoli_00843,ytf3__dyieP_pH7__2,13697012,10031411,214758,432415,0,0,0,0,670257,0,0,0,0,1231054,545041,572076,73.23795146,13697012,13264597,96.84,432415,3.16,ecoli_00843_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13697012,0,20-51,50,16.98631846,50.53038035,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13704291,4020642,13704291,698918841,370190,693048097,0.839975067,0.0356,0.4341,0.5303,,
ecoli_00844,ytf3__dyieP_pH55__1,11394384,8417246,104403,399578,0,0,0,0,787715,0,0,0,0,663698,459947,561797,73.87188285,11394384,10994806,96.49,399578,3.51,ecoli_00844_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11394384,0,20-51,51,18.55992381,50.56573352,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11400593,3356587,11400593,581430243,324281,576472752,0.852637278,0.0338,0.4131,0.5532,,
ecoli_00845,ytf3__dyieP_pH55__2,9022032,6344279,41244,246181,0,0,0,0,1025016,0,0,0,0,489257,386677,489378,70.31984591,9022032,8775851,97.27,246181,2.73,ecoli_00845_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9022032,0,20-51,51,19.34180554,50.5720034,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9026965,2635051,9026965,460375215,243429,456506361,0.840369741,0.0322,0.4175,0.5503,,
minicoli_001,minicoli__aldA_AC_rna__1,2193422,1111801,205122,186363,0,0,0,0,22415,0,0,0,0,531486,135649,586,50.68796611,2193422,2007059,91.5,186363,8.5,minicoli_001_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2193422,0,20-43,46,9.383216561,42.50029361,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,2201949,706415,2201949,94683807,105791,93476582,1.275006824,0.1564,0.3274,0.5162,,
minicoli_002,minicoli__aldA_AC_rna__2,3619811,1836120,298815,679448,0,0,0,0,9075,0,0,0,0,340935,453858,1560,50.72419527,3619811,2940363,81.23,679448,18.77,minicoli_002_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3619811,0,20-40,44,7.956009807,39.48552397,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,3636961,1236527,3636961,156389323,169171,154568783,1.164107603,0.249,0.2976,0.4534,,
minicoli_003,minicoli__aldA_AC_rna__3,1544740,944033,168679,117166,0,0,0,0,12966,0,0,0,0,114151,186946,799,61.11274389,1544740,1427574,92.42,117166,7.58,minicoli_003_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,1544740,0,20-40,44,10.29981566,39.47474073,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,1551253,501957,1551253,66703879,76980,65856483,1.27038489,0.1863,0.3072,0.5065,,
minicoli_004,minicoli__aldA_AC_rna__4,2277751,1348847,56932,262803,0,0,0,0,6331,0,0,0,0,244717,356616,1505,59.21836935,2277751,2014948,88.46,262803,11.54,minicoli_004_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2277751,0,20-43,42,9.837135032,42.51962572,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,2289488,774516,2289488,98447984,108001,97283767,1.182570686,0.2754,0.3078,0.4168,,
minicoli_005,minicoli__aldA_AC_rna__5,2898115,1052668,160744,1214712,0,0,0,0,22273,0,0,0,0,171947,274096,1675,36.32250618,2898115,1683403,58.09,1214712,41.91,minicoli_005_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2898115,0,20-43,40,6.503939026,42.479521,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,2910024,1021100,2910024,125131032,142300,123488083,1.312982858,0.2379,0.304,0.4581,,
minicoli_006,minicoli__aldA_f1c2__1,13037412,8801536,1014455,545062,0,0,0,0,63911,0,0,0,0,1913995,688003,10450,67.50984014,13037412,12492350,95.82,545062,4.18,minicoli_006_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13037412,0,20-40,50,12.96467482,39.51209542,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,13053250,4062694,13053250,561289750,865729,554780938,1.159617114,0.056,0.4791,0.4649,,
minicoli_007,minicoli__aldA_minE__1,18975976,12962764,1154007,781052,0,0,0,0,155642,0,0,0,0,2831911,1073184,17416,68.31144812,18975976,18194924,95.88,781052,4.12,minicoli_007_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,18975976,0,20-40,49,10.72837533,39.51779244,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,18999737,5902476,18999737,816988691,1080951,807713145,1.135333463,0.054,0.4635,0.4825,,
minicoli_008,minicoli__mg1655_glc__1,12629485,8617049,1025693,204286,0,0,0,0,85077,0,0,0,0,1756875,591872,348633,68.22961506,12629485,12425199,98.38,204286,1.62,minicoli_008_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12629485,0,20-40,50,16.42617593,39.5111191,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12652730,3672585,12652730,506109200,451009,500725213,1.063799473,0.0532,0.411,0.5358,,
minicoli_009,minicoli__mg1655_glc__2,9760996,7290565,312456,218508,0,0,0,0,70967,0,0,0,0,1020534,492247,355719,74.69078975,9760996,9542488,97.76,218508,2.24,minicoli_009_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9760996,0,20-40,50,19.36234956,39.51499437,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9776211,2886281,9776211,391048440,346177,386814772,1.082645413,0.0486,0.4194,0.532,,
minicoli_010,minicoli__minE_cyt__1,10615737,5929307,1596608,355354,0,0,0,0,866195,0,0,0,0,862167,540434,465672,55.85393647,10615737,10260383,96.65,355354,3.35,minicoli_010_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10615737,0,20-40,51,17.42050877,39.49883743,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10645093,3807728,10645093,425803720,397793,420464755,1.253855885,0.0482,0.3574,0.5944,,
